IOT1 , IEEE_Access189
CVPR60 , IEEE_TPAMI9
CVPR60 , IEEE_TPAMI10
CVPR60 , AAAI1
CVPR60 , AAAI2
CVPR60 , AAAI3
CVPR60 , AAAI4
CVPR60 , AAAI5
CVPR60 , AAAI6
CVPR60 , AAAI7
CVPR60 , AAAI8
CVPR60 , AAAI10
CVPR60 , AAAI11
CVPR60 , AAAI12
CVPR60 , Neurips30
CVPR60 , Neurips43
CVPR60 , Neurips47
CVPR60 , Neurips48
CVPR60 , PMLR20
CVPR60 , PMLR26
CVPR61 , CVPR77
CVPR61 , CVPR79
CVPR61 , IEEE_TPAMI1
CVPR61 , IEEE_TPAMI2
CVPR61 , IEEE_TPAMI4
CVPR61 , IEEE_TPAMI7
CVPR61 , AAAI10
CVPR61 , AAAI11
CVPR62 , CVPR69
CVPR62 , IEEE_TPAMI1
CVPR62 , IEEE_TPAMI4
CVPR62 , IEEE_TPAMI9
CVPR63 , CVPR74
CVPR63 , IEEE_TPAMI1
CVPR63 , IEEE_TPAMI4
CVPR63 , IEEE_TPAMI9
CVPR63 , AAAI3
CVPR64 , IEEE_TPAMI4
CVPR64 , IEEE_TPAMI8
CVPR65 , IEEE_TPAMI1
CVPR65 , IEEE_TPAMI2
CVPR65 , IEEE_TPAMI8
CVPR68 , CVPR67
CVPR68 , IEEE_TPAMI10
CVPR74 , IEEE_TPAMI4
CVPR77 , IEEE_TPAMI4
CVPR80 , Neurips50
CVPR82 , IEEE_TPAMI1
CVPR83 , IEEE_TPAMI1
CVPR85 , AAAI3
IEEE_TCOMP1 , ISLPED754
IEEE_TCOMP1 , DATE264
IEEE_TCOMP1 , ACM_TECS7
IEEE_TCOMP1 , ACM_TECS27
IEEE_TCOMP1 , IEEE_TCOMP10
IEEE_TCOMP1 , ISQED9
IEEE_TCOMP1 , ISQED19
IEEE_TCOMP1 , ASPDAC43
IEEE_TCOMP2 , ISLPED14
IEEE_TCOMP2 , ISLPED244
IEEE_TCOMP2 , DAC101
IEEE_TCOMP2 , DATE270
IEEE_TCOMP2 , DATE413
IEEE_TCOMP2 , ACM_TECS8
IEEE_TCOMP2 , ACM_TECS17
IEEE_TCOMP2 , ASPLOS15
IEEE_TCOMP2 , Nano_Comm3
IEEE_TCOMP3 , DAC72
IEEE_TCOMP3 , DATE101
IEEE_TCOMP3 , DATE103
IEEE_TCOMP3 , ISCAS112
IEEE_TCOMP3 , IEEE_TCADICS108
IEEE_TCOMP3 , IEEE_TCOMP46
IEEE_TCOMP3 , ASPLOS3
IEEE_TCOMP3 , GLSVLSI94
IEEE_TCOMP3 , GLSVLSI144
IEEE_TCOMP5 , IEEE_TCADICS49
IEEE_TCOMP5 , ACM_TECS2
IEEE_TCOMP5 , ACM_TECS44
IEEE_TCOMP5 , IEEE_TCOMP31
IEEE_TCOMP5 , IEEE_TCOMP34
IEEE_TCOMP5 , IEEE_TPDS4
IEEE_TCOMP7 , JOLPE1
IEEE_TCOMP9 , DATE241
IEEE_TCOMP9 , IEEE_Journal_Solid_State220
IEEE_TCOMP9 , IEEE_Journal_Solid_State442
IEEE_TCOMP9 , IEEE_Journal_Solid_State504
IEEE_TCOMP9 , IEEE_TCAS57
IEEE_TCOMP9 , IEEE_TCAS144
IEEE_TCOMP10 , DATE431
IEEE_TCOMP10 , IEEE_TCADICS64
IEEE_TCOMP10 , IEEE_TCADICS98
IEEE_TCOMP10 , ISQED9
IEEE_TCOMP10 , Nano_Comm13
IEEE_TCOMP11 , IEEE_TVLSI58
IEEE_TCOMP11 , IEEE_TVLSI91
IEEE_TCOMP11 , IEEE_TCAS94
IEEE_TCOMP11 , GLSVLSI12
IEEE_TCOMP12 , DATE309
IEEE_TCOMP12 , DATE431
IEEE_TCOMP12 , IEEE_TCADICS98
IEEE_TCOMP12 , ACM_TECS7
IEEE_TCOMP12 , IEEE_TCOMP10
IEEE_TCOMP12 , ISQED9
IEEE_TCOMP13 , DAC75
IEEE_TCOMP13 , DATE65
IEEE_TCOMP13 , DATE320
IEEE_TCOMP13 , DATE394
IEEE_TCOMP13 , IEEE_TVLSI62
IEEE_TCOMP13 , IEEE_TCADICS8
IEEE_TCOMP13 , IEEE_TCADICS73
IEEE_TCOMP13 , IEEE_TCADICS79
IEEE_TCOMP13 , IEEE_TCADICS93
IEEE_TCOMP13 , JOLPE34
IEEE_TCOMP13 , GLSVLSI128
IEEE_TCOMP14 , IEEE_TVLSI91
IEEE_TCOMP14 , IEEE_TCAS160
IEEE_TCOMP14 , IEEE_TCOMP41
IEEE_TCOMP14 , ASPDAC31
IEEE_TCOMP15 , IEEE_TVLSI78
IEEE_TCOMP15 , JOLPE19
IEEE_TCOMP15 , IEEE_TCOMP22
IEEE_TCOMP15 , GLSVLSI75
IEEE_TCOMP16 , DAC98
IEEE_TCOMP16 , IEEE_TVLSI58
IEEE_TCOMP16 , IEEE_TVLSI91
IEEE_TCOMP16 , IEEE_TCAS94
IEEE_TCOMP16 , IEEE_TCOMP11
IEEE_TCOMP16 , GLSVLSI12
IEEE_TCOMP17 , DATE38
IEEE_TCOMP17 , IEEE_TVLSI5
IEEE_TCOMP17 , ACM_TECS5
IEEE_TCOMP17 , ACM_TECS42
IEEE_TCOMP17 , JOLPE2
IEEE_TCOMP17 , ICCAD1
IEEE_TCOMP18 , ISLPED963
IEEE_TCOMP18 , DATE502
IEEE_TCOMP18 , JOLPE4
IEEE_TCOMP18 , IEEE_TCOMP8
IEEE_TCOMP18 , IEEE_TCOMP39
IEEE_TCOMP19 , DATE323
IEEE_TCOMP19 , NOCs2
IEEE_TCOMP22 , DATE271
IEEE_TCOMP22 , IEEE_TCAS90
IEEE_TCOMP23 , ACM_TECS41
IEEE_TCOMP23 , ISCA36
IEEE_TCOMP23 , ASPLOS2
IEEE_TCOMP27 , DATE518
IEEE_TCOMP28 , ISLPED218
IEEE_TCOMP28 , SENSORS62
IEEE_TCOMP31 , ISLPED178
IEEE_TCOMP31 , IEEE_TCOMP55
IEEE_TCOMP34 , IEEE_TPDS9
IEEE_TCOMP39 , IEEE_TCOMP8
IEEE_TCOMP44 , ISLPED53
IEEE_TCOMP51 , ISLPED673
IEEE_TCOMP51 , ISLPED1050
IEEE_TCOMP51 , DATE184
IEEE_TCOMP51 , HPCA49
IEEE_TCOMP53 , ISLPED583
IEEE_TCOMP53 , ISLPED1060
IEEE_TCOMP54 , ISLPED1022
IEEE_TCOMP55 , ISLPED169
IEEE_TCOMP55 , ACM_TECS31
IEEE_TCOMP58 , JOLPE12
IEEE_TCOMP59 , IEEE_TCOMP34
IEEE_TCOMP59 , IEEE_TPDS4
ISQED1 , ISLPED398
ISQED1 , DATE115
ISQED1 , DATE532
ISQED1 , IEEE_Journal_Solid_State30
ISQED1 , IEEE_Journal_Solid_State74
ISQED1 , IEEE_Journal_Solid_State274
ISQED1 , IEEE_TCADICS34
ISQED1 , ACM_TECS8
ISQED1 , IEEE_TCOMP2
ISQED1 , ISQED10
ISQED1 , ICCAD24
ISQED1 , ASPLOS15
ISQED1 , IEEE_TED6
ISQED2 , ISLPED381
ISQED2 , ISLPED690
ISQED3 , ACM_TODAES27
ISQED4 , DATE60
ISQED5 , JOLPE11
ISQED7 , ISCA15
ISQED8 , DATE514
ISQED8 , DATE522
ISQED8 , DATE586
ISQED9 , ISQED19
ISQED21 , DATE344
ISQED21 , ACM_TACO3
ISQED22 , IEEE_Journal_Solid_State209
ISQED22 , IEEE_TVLSI92
ISQED34 , JOLPE30
ISQED38 , DATE44
ISQED38 , DATE316
ISQED38 , IEEE_TVLSI119
ICCAD1 , ISLPED65
ICCAD1 , ISLPED89
ICCAD1 , ISLPED99
ICCAD1 , ISLPED188
ICCAD1 , DAC98
ICCAD1 , DAC100
ICCAD1 , DAC241
ICCAD1 , IEEE_TVLSI25
ICCAD1 , IEEE_TVLSI52
ICCAD1 , IEEE_TVLSI58
ICCAD1 , IEEE_TVLSI91
ICCAD1 , IEEE_TCAS94
ICCAD1 , IEEE_TCOMP11
ICCAD1 , IEEE_TCOMP41
ICCAD1 , ASPDAC42
ICCAD1 , GLSVLSI63
ICCAD1 , GLSVLSI64
ICCAD1 , GLSVLSI95
ICCAD2 , ASPDAC40
ICCAD3 , IEEE_TCADICS67
ICCAD4 , ISLPED52
ICCAD4 , DAC92
ICCAD4 , ACM_TECS41
ICCAD4 , JOLPE17
ICCAD5 , DATE177
ICCAD5 , ISQED28
ICCAD7 , ISLPED23
ICCAD9 , IEEE_TCADICS63
ICCAD10 , IEEE_TCADICS76
ICCAD12 , ICCAD16
ICCAD14 , ASPDAC40
ICCAD15 , ICCAD14
ICCAD19 , ISLPED132
ICCAD23 , DAC288
ICCAD23 , DATE233
ICCAD23 , GLSVLSI79
ICCAD28 , ISCAS41
ICCAD29 , DAC112
ICCAD30 , ISLPED86
ICCAD30 , ACM_TODAES38
ICCAD32 , ACM_TECS37
ICCAD32 , ICCAD31
ICCAD35 , ICCAD35
ICCAD36 , DATE378
ICCAD37 , ISLPED86
ICCAD37 , ACM_TODAES38
ICCAD37 , JOLPE23
ICCAD39 , ICCAD33
ICCAD40 , DAC112
ICCAD40 , DAC338
ICCAD40 , DATE242
ISCA1 , ISLPED73
ISCA1 , DATE304
ISCA1 , DATE463
ISCA1 , ISCA5
ISCA1 , ISCA50
ISCA2 , ISLPED235
ISCA2 , ISLPED358
ISCA2 , DAC67
ISCA2 , DATE8
ISCA2 , DATE200
ISCA2 , DATE279
ISCA2 , DATE302
ISCA2 , DATE605
ISCA2 , ACM_TECS9
ISCA2 , ACM_TECS23
ISCA2 , ACM_TECS28
ISCA2 , ACM_TECS35
ISCA2 , ACM_TODAES2
ISCA2 , ACM_TODAES13
ISCA2 , ACM_TODAES37
ISCA2 , ACM_TODAES63
ISCA2 , ISQED28
ISCA2 , ASPDAC57
ISCA2 , ISCA23
ISCA2 , HPCA2
ISCA3 , ISLPED332
ISCA3 , ISLPED754
ISCA3 , DAC68
ISCA3 , DATE287
ISCA3 , ACM_TECS7
ISCA3 , ACM_TECS27
ISCA3 , IEEE_TCOMP10
ISCA3 , ISCA31
ISCA3 , HPCA54
ISCA4 , ISLPED41
ISCA4 , ISLPED55
ISCA4 , ISLPED188
ISCA4 , DATE37
ISCA4 , ISCA5
ISCA4 , ISCA49
ISCA4 , CVPR7
ISCA4 , ASPLOS1
ISCA5 , IEEE_TCADICS96
ISCA6 , ISLPED203
ISCA6 , ISLPED416
ISCA6 , ISCAS29
ISCA6 , ACM_TODAES49
ISCA6 , HPCA2
ISCA6 , HPCA38
ISCA7 , ISLPED60
ISCA7 , ISCA21
ISCA7 , ISCA26
ISCA8 , DAC280
ISCA8 , HPCA33
ISCA9 , DAC212
ISCA9 , ACM_TODAES13
ISCA9 , IEEE_TCOMP32
ISCA9 , ISCA2
ISCA10 , ISLPED686
ISCA10 , DATE57
ISCA10 , DATE432
ISCA10 , DATE632
ISCA10 , HPCA16
ISCA10 , HPCA31
ISCA10 , HPCA62
ISCA10 , ACM_TACO3
ISCA11 , ISLPED350
ISCA11 , DATE432
ISCA11 , ACM_TODAES39
ISCA11 , ACM_TODAES64
ISCA11 , IEEE_TCOMP19
ISCA11 , HPCA62
ISCA11 , ACM_TACO4
ISCA12 , DAC67
ISCA12 , ISCA2
ISCA13 , HPCA42
ISCA14 , DAC68
ISCA14 , IEEE_TVLSI100
ISCA14 , ACM_TECS7
ISCA14 , ISCA31
ISCA15 , ISLPED188
ISCA15 , ISLPED389
ISCA15 , DATE14
ISCA15 , DATE60
ISCA15 , IEEE_TCOMP19
ISCA16 , DATE203
ISCA16 , ACM_TODAES2
ISCA16 , ACM_TODAES48
ISCA16 , GLSVLSI97
ISCA17 , DATE16
ISCA17 , ISCA23
ISCA22 , ISLPED13
ISCA22 , HPCA33
ISCA24 , ACM_TECS7
ISCA24 , HPCA54
ISCA25 , ISCA54
ISCA25 , HPCA66
ISCA26 , ISLPED264
ISCA27 , ISLPED74
ISCA30 , ISLPED9
ISCA33 , ISLPED193
ISCA33 , DATE382
ISCA33 , HPCA46
ISCA35 , DATE612
ISCA35 , HPCA33
ISCA37 , ISLPED298
ISCA41 , DAC361
ISCA41 , HPCA42
ISCA43 , DAC329
ISCA43 , IEEE_TVLSI128
ISCA45 , ACM_TODAES2
ISCA46 , ISCA26
ISCA50 , ISCA50
HPCA1 , ISLPED182
HPCA1 , ISLPED323
HPCA1 , ISLPED747
HPCA1 , DAC50
HPCA1 , DAC209
HPCA1 , DAC265
HPCA1 , DATE220
HPCA1 , ICCAD29
HPCA1 , ISCA40
HPCA1 , HPCA56
HPCA1 , HPCA66
HPCA1 , ASPLOS11
HPCA1 , GLSVLSI68
HPCA1 , GLSVLSI155
HPCA1 , ACM_TACO6
HPCA2 , ISLPED18
HPCA2 , DATE87
HPCA2 , ACM_TODAES2
HPCA2 , ISCA23
HPCA2 , HPCA66
HPCA3 , ISLPED98
HPCA3 , ISLPED128
HPCA3 , DAC31
HPCA3 , DAC246
HPCA3 , DATE203
HPCA3 , DATE511
HPCA3 , IEEE_TCADICS21
HPCA3 , IEEE_TCADICS66
HPCA3 , ACM_TECS30
HPCA3 , ASPDAC28
HPCA3 , ICCAD7
HPCA3 , HPCA65
HPCA3 , ASPLOS5
HPCA3 , ASPLOS15
HPCA3 , GLSVLSI53
HPCA3 , GLSVLSI97
HPCA4 , DATE83
HPCA5 , ISLPED39
HPCA5 , DAC302
HPCA5 , DATE177
HPCA5 , DATE459
HPCA5 , ACM_TODAES48
HPCA5 , ACM_TODAES63
HPCA5 , ISQED28
HPCA5 , GLSVLSI89
HPCA6 , DATE104
HPCA6 , HPCA33
HPCA6 , HPCA44
HPCA6 , NOCs11
HPCA7 , ISLPED222
HPCA8 , ISLPED400
HPCA10 , ACM_TODAES2
HPCA10 , ASPDAC22
HPCA12 , DATE125
HPCA12 , NOCs11
HPCA13 , DAC68
HPCA13 , IEEE_TCADICS63
HPCA13 , ACM_TODAES24
HPCA13 , ACM_TODAES27
HPCA13 , ICCAD9
HPCA14 , ACM_TODAES15
HPCA14 , ACM_TODAES23
HPCA16 , ACM_TACO3
HPCA18 , ISLPED710
HPCA18 , DATE316
HPCA23 , ISLPED126
HPCA28 , DATE322
HPCA28 , IEEE_TCADICS66
HPCA29 , ISLPED75
HPCA29 , ISCA52
HPCA30 , GLSVLSI89
HPCA31 , HPCA56
HPCA31 , HPCA62
HPCA31 , ACM_TACO3
HPCA31 , ACM_TACO4
HPCA33 , NOCs11
HPCA37 , ACM_TODAES48
HPCA37 , GLSVLSI55
HPCA38 , ASPDAC22
HPCA38 , HPCA2
HPCA48 , ISCA26
HPCA56 , ISCA33
HPCA59 , ACM_TODAES49
HPCA61 , ISLPED160
ASPDAC1 , DAC30
ASPDAC1 , DAC196
ASPDAC1 , IEEE_TVLSI83
ASPDAC1 , IEEE_TIE146
ASPDAC2 , ISLPED37
ASPDAC2 , DAC19
ASPDAC2 , IEEE_TVLSI41
ASPDAC4 , IEEE_TCADICS97
ASPDAC5 , DATE387
ASPDAC5 , DATE424
ASPDAC5 , ISCAS48
ASPDAC5 , IEEE_TVLSI95
ASPDAC6 , DAC10
ASPDAC8 , ISLPED829
ASPDAC8 , DAC392
ASPDAC8 , IEEE_TCADICS35
ASPDAC8 , ACM_TODAES19
ASPDAC8 , ACM_TACO1
ASPDAC9 , ISLPED1133
ASPDAC10 , IEEE_Journal_Solid_State190
ASPDAC11 , ASPDAC40
ASPDAC11 , ICCAD14
ASPDAC13 , IEEE_TVLSI41
ASPDAC16 , ISLPED1076
ASPDAC16 , DAC236
ASPDAC16 , DAC270
ASPDAC16 , DAC392
ASPDAC21 , GLSVLSI8
ASPDAC24 , ISLPED530
ASPDAC24 , JOLPE39
ASPDAC24 , ISQED11
ASPDAC26 , ISLPED60
ASPDAC26 , ISLPED297
ASPDAC28 , ACM_TECS30
ASPDAC28 , HPCA65
ASPDAC28 , ISSCC7
ASPDAC31 , IEEE_TVLSI91
ASPDAC31 , IEEE_TCOMP41
ASPDAC32 , IEEE_TVLSI70
ASPDAC36 , DATE362
ASPDAC37 , ISQED18
ASPDAC41 , ASPDAC41
ASPDAC41 , ICCAD35
ASPDAC42 , GLSVLSI64
ASPDAC44 , DATE523
ASPDAC46 , JOLPE11
ASPDAC47 , GLSVLSI111
ASPDAC49 , DATE444
ASPDAC49 , GLSVLSI156
ASPDAC50 , ISLPED582
ASPDAC51 , ISLPED65
ASPDAC52 , DATE459
ASPDAC53 , DATE632
ASPDAC53 , ACM_TECS5
ASPDAC53 , ICCAD24
ASPDAC55 , ISLPED647
ASPDAC57 , ACM_TECS23
ASPDAC58 , DATE553
ASPDAC59 , IEEE_TCOMP47
JOLPE1 , IEEE_Access134
JOLPE1 , Nano_Comm4
JOLPE2 , ISCAS62
JOLPE2 , IEEE_TVLSI21
JOLPE2 , IEEE_TCADICS3
JOLPE3 , DATE286
JOLPE6 , IEEE_TVLSI73
JOLPE6 , IEEE_TCAS85
JOLPE13 , ISLPED437
JOLPE13 , JOLPE3
JOLPE13 , JOLPE14
JOLPE13 , JOLPE16
JOLPE16 , DAC88
JOLPE16 , DATE166
JOLPE17 , ICCAD8
JOLPE19 , DATE271
JOLPE22 , DAC360
JOLPE22 , IEEE_TVLSI136
JOLPE38 , IEEE_TCOMP52
JOLPE41 , DATE551
Neurips1 , CVPR45
Neurips1 , CVPR56
Neurips1 , CVPR58
Neurips1 , IEEE_TPAMI2
Neurips5 , Neurips5
Neurips9 , CVPR33
Neurips30 , CVPR59
Neurips30 , IEEE_TPAMI1
Neurips30 , IEEE_TPAMI10
Neurips30 , Neurips46
Neurips30 , PMLR24
Neurips32 , IEEE_TPAMI6
Neurips36 , IEEE_TPAMI7
Neurips42 , IEEE_TPAMI1
Neurips42 , AAAI3
Neurips42 , AAAI11
Neurips49 , IEEE_TPAMI1
Sensys1 , IOT13
Sensys1 , ACM_TECS18
Sensys1 , Sensys25
Sensys1 , SENSORS28
Sensys2 , IEEE_Access153
Sensys2 , Sensys23
Sensys3 , Sensys33
Sensys4 , Sensys1
Sensys4 , WPC7
Sensys5 , Sensys8
Sensys9 , ASPLOS5
Sensys13 , Sensys13
Sensys15 , DATE215
Sensys15 , ACM_TECS15
Sensys15 , Mobisys11
Sensys17 , Sensys28
Sensys18 , SENSORS40
Sensys19 , Mobicom24
Sensys22 , Sensys23
Sensys23 , ASPLOS8
Sensys25 , IEEE_Access53
Sensys30 , Sensys23
ISSCC1 , ISCAS60
ISSCC2 , IEEE_Journal_Solid_State236
ISSCC2 , IEEE_TVLSI35
ISSCC2 , IEEE_TVLSI120
ISSCC5 , ISLPED138
ISSCC5 , DAC304
NOCs1 , DAC68
NOCs1 , IEEE_TCOMP1
NOCs4 , HPCA28
ASPLOS1 , DATE323
ASPLOS1 , IEEE_TCADICS96
ASPLOS2 , DAC92
ASPLOS2 , DATE111
ASPLOS2 , DATE461
ASPLOS2 , ISCA15
ASPLOS10 , Mobicom14
Mobisys3 , Neurips39
Mobisys7 , ASPLOS10
Mobisys10 , Sensys20
Nano_Comm10 , IEEE_Access154
PMLR5 , Neurips15
PMLR20 , CVPR61
PMLR20 , IEEE_TPAMI1
PMLR20 , IEEE_TPAMI2
PMLR20 , IEEE_TPAMI4
PMLR20 , IEEE_TPAMI6
PMLR20 , IEEE_TPAMI7
PMLR20 , AAAI1
PMLR20 , AAAI5
PMLR20 , Neurips42
PMLR20 , Neurips43
PMLR20 , PMLR22
PMLR20 , PMLR23
PMLR21 , IEEE_TPAMI4
PMLR21 , IEEE_TPAMI7
PMLR21 , IEEE_TPAMI8
PMLR21 , AAAI11
PMLR22 , CVPR84
PMLR22 , IEEE_TPAMI1
PMLR22 , IEEE_TPAMI4
JMLR1 , ISLPED89
JMLR1 , ISLPED151
JMLR1 , ISLPED189
JMLR1 , HPCA65
JMLR1 , CVPR45
JMLR1 , CVPR58
JMLR1 , CVPR59
JMLR1 , CVPR79
JMLR1 , IEEE_TPAMI9
JMLR1 , Neurips37
JMLR1 , Neurips48
JMLR1 , Sensys20
JMLR1 , PMLR26
JMLR2 , PMLR14
GLSVLSI1 , DAC49
GLSVLSI1 , DAC62
GLSVLSI1 , DAC306
GLSVLSI1 , DATE294
GLSVLSI1 , DATE509
GLSVLSI1 , IEEE_TVLSI103
GLSVLSI1 , IEEE_TVLSI105
GLSVLSI1 , IEEE_TVLSI106
GLSVLSI1 , IEEE_TVLSI108
GLSVLSI1 , IEEE_TVLSI113
GLSVLSI1 , IEEE_TVLSI117
GLSVLSI1 , IEEE_TVLSI119
GLSVLSI1 , IEEE_TVLSI123
GLSVLSI1 , IEEE_TVLSI124
GLSVLSI1 , IEEE_TVLSI128
GLSVLSI1 , IEEE_TVLSI131
GLSVLSI1 , IEEE_TVLSI132
GLSVLSI1 , IEEE_TVLSI138
GLSVLSI1 , IEEE_TCADICS47
GLSVLSI1 , IEEE_TCADICS110
GLSVLSI1 , ACM_TODAES6
GLSVLSI1 , JCSC2
GLSVLSI1 , JCSC6
GLSVLSI2 , IEEE_TCAS37
GLSVLSI2 , IEEE_TCAS60
GLSVLSI3 , IEEE_TCADICS23
GLSVLSI3 , IEEE_TCOMP18
GLSVLSI4 , GLSVLSI90
GLSVLSI5 , DAC120
GLSVLSI5 , IEEE_TVLSI32
GLSVLSI5 , IEEE_TVLSI114
GLSVLSI5 , IEEE_TVLSI124
GLSVLSI5 , ACM_TODAES6
GLSVLSI5 , ACM_TODAES14
GLSVLSI6 , ISLPED823
GLSVLSI6 , IEEE_TVLSI114
GLSVLSI6 , IEEE_TVLSI138
GLSVLSI6 , JCSC2
GLSVLSI7 , GLSVLSI111
GLSVLSI10 , GLSVLSI2
GLSVLSI12 , IEEE_TCAS94
GLSVLSI12 , IEEE_TCOMP41
GLSVLSI12 , ASPDAC31
GLSVLSI12 , GLSVLSI95
GLSVLSI19 , DATE366
GLSVLSI19 , GLSVLSI116
GLSVLSI20 , ACM_TODAES38
GLSVLSI22 , ISLPED9
GLSVLSI23 , IEEE_TCAS116
GLSVLSI25 , DATE366
GLSVLSI25 , GLSVLSI116
GLSVLSI31 , ISLPED75
GLSVLSI36 , GLSVLSI117
GLSVLSI45 , ACM_TODAES46
GLSVLSI57 , ACM_TODAES2
GLSVLSI62 , IEEE_Journal_Solid_State139
GLSVLSI68 , DATE258
GLSVLSI76 , Nano_Comm11
GLSVLSI97 , DATE511
GLSVLSI104 , DAC329
IEEE_TAS1 , IEEE_TAS4
IEEE_TAS1 , IEEE_TAS5
IEEE_TAS1 , IEEE_TAS7
IEEE_TAS1 , IEEE_TAS17
IEEE_TAS1 , IEEE_TAS21
IEEE_TAS1 , IEEE_TAS26
IEEE_TAS1 , IEEE_TAS32
IEEE_TAS1 , IEEE_TAS33
IEEE_TAS1 , IEEE_TAS39
IEEE_TAS1 , IEEE_TAS42
IEEE_TAS1 , IEEE_TAS44
IEEE_TAS1 , IEEE_TAS46
IEEE_TAS1 , IEEE_TAS52
IEEE_TAS1 , IEEE_TAS53
IEEE_TAS1 , IEEE_TAS60
IEEE_TAS1 , IEEE_TAS62
IEEE_TAS1 , IEEE_TAS68
IEEE_TAS1 , IEEE_TAS72
IEEE_TAS1 , IEEE_TAS84
IEEE_TAS1 , IEEE_TAS92
IEEE_TAS1 , IEEE_TAS94
IEEE_TAS1 , IEEE_TAS101
IEEE_TAS1 , IEEE_TAS102
IEEE_TAS1 , IEEE_TAS106
IEEE_TAS2 , IEEE_TAS4
IEEE_TAS2 , IEEE_TAS7
IEEE_TAS2 , IEEE_TAS10
IEEE_TAS2 , IEEE_TAS17
IEEE_TAS2 , IEEE_TAS23
IEEE_TAS2 , IEEE_TAS26
IEEE_TAS2 , IEEE_TAS32
IEEE_TAS2 , IEEE_TAS33
IEEE_TAS2 , IEEE_TAS42
IEEE_TAS2 , IEEE_TAS44
IEEE_TAS2 , IEEE_TAS46
IEEE_TAS2 , IEEE_TAS72
IEEE_TAS2 , IEEE_TAS92
IEEE_TAS2 , IEEE_TAS94
IEEE_TAS2 , IEEE_TAS106
IEEE_TAS4 , IEEE_TAS10
IEEE_TAS4 , IEEE_TAS33
IEEE_TAS4 , IEEE_TAS42
IEEE_TAS4 , IEEE_TAS77
IEEE_TAS5 , IEEE_TAS101
IEEE_TAS5 , IEEE_TAS102
IEEE_TAS6 , IEEE_TAS1
IEEE_TAS6 , IEEE_TAS4
IEEE_TAS6 , IEEE_TAS5
IEEE_TAS6 , IEEE_TAS26
IEEE_TAS6 , IEEE_TAS38
IEEE_TAS6 , IEEE_TAS42
IEEE_TAS6 , IEEE_TAS44
IEEE_TAS6 , IEEE_TAS106
IEEE_TAS7 , IEEE_TAS62
IEEE_TAS9 , IEEE_TAS45
IEEE_TAS10 , IEEE_TAS32
IEEE_TAS10 , IEEE_TAS77
IEEE_TAS15 , IEEE_TAS1
IEEE_TAS15 , IEEE_TAS7
IEEE_TAS15 , IEEE_TAS20
IEEE_TAS16 , IEEE_TAS78
IEEE_TAS21 , IEEE_TAS101
IEEE_TAS22 , IEEE_TAS17
IEEE_TAS22 , IEEE_TAS38
IEEE_TAS24 , IEEE_TAS99
IEEE_TAS26 , IEEE_TAS10
IEEE_TAS26 , IEEE_TAS32
IEEE_TAS26 , IEEE_TAS46
IEEE_TAS28 , IEEE_TAS109
IEEE_TAS33 , IEEE_TAS32
IEEE_TAS33 , IEEE_TAS42
IEEE_TAS33 , IEEE_TAS77
IEEE_TAS34 , IEEE_TAS60
IEEE_TAS34 , IEEE_TAS99
IEEE_TAS35 , IEEE_TAS1
IEEE_TAS35 , IEEE_TAS2
IEEE_TAS35 , IEEE_TAS4
IEEE_TAS35 , IEEE_TAS21
IEEE_TAS35 , IEEE_TAS42
IEEE_TAS47 , IEEE_TAS68
IEEE_TAS48 , IEEE_TAS81
IEEE_TAS53 , IEEE_TAS52
IEEE_TAS56 , IEEE_TAS99
IEEE_TAS58 , IEEE_TAS55
IEEE_TAS59 , IEEE_TAS110
IEEE_TAS62 , IEEE_TAS52
IEEE_TAS65 , IEEE_TAS23
IEEE_TAS66 , IEEE_TAS72
IEEE_TAS68 , IEEE_TAS23
IEEE_TAS75 , IEEE_TAS57
IEEE_TAS90 , IEEE_TAS98
IEEE_TAS93 , IEEE_TAS83
IEEE_TComm1 , IEEE_ICC8
IEEE_TComm1 , IEEE_ICC12
IEEE_TComm1 , IEEE_Access117
IEEE_TComm1 , IEEE_Access175
IEEE_TComm1 , IEEE_TWComm35
IEEE_TComm1 , IEEE_TWComm41
IEEE_TComm1 , WPC50
IEEE_TComm1 , IEEE_TComm9
IEEE_TComm1 , IEEE_TWComm2
IEEE_TComm3 , IEEE_Access86
IEEE_TComm3 , IEEE_Access100
IEEE_TComm3 , IEEE_Access188
IEEE_TComm3 , IEEE_TComm11
IEEE_TComm3 , IEEE_TComm16
IEEE_TComm3 , IEEE_TWComm19
IEEE_TComm3 , IEEE_TWComm23
IEEE_TComm3 , IEEE_TWComm28
IEEE_TComm4 , IEEE_TComm27
IEEE_TComm6 , IEEE_Access91
IEEE_TComm7 , IEEE_Access187
IEEE_TComm9 , IEEE_TWComm2
IEEE_TComm10 , IEEE_TComm31
IEEE_TComm11 , IEEE_TComm14
IEEE_TComm11 , IEEE_TWComm21
IEEE_TComm14 , IEEE_Access54
IEEE_TComm14 , IEEE_Access173
IEEE_TComm14 , IEEE_TWComm14
IEEE_TComm16 , IEEE_Access21
IEEE_TComm16 , IEEE_TComm15
IEEE_TComm17 , IEEE_TWComm45
IEEE_TComm19 , IEEE_Access88
IEEE_TComm19 , IEEE_TWComm41
IEEE_TComm19 , IEEE_TWComm43
IEEE_TComm22 , IEEE_Access159
IEEE_TComm23 , IEEE_Access42
IEEE_TComm23 , IEEE_Access159
IEEE_TComm23 , IEEE_TComm22
